id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
969407,09015722219023712001000000U5,PARRILLA MICHOACANA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,REPUBLICA DE VENEZUELA,CALLE,CALLE DEL CARMEN,CALLE,REPUBLICA DE ARGENTINA,CALLE,SAN ILDEFONSO,31,NA,NA,NA,7,NA,COLONIA,CENTRO,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0659,020,NA,NA,NA,Fijo,19.43724528,-99.13093585,2010-07
865891,09015722110004613000000000U9,PARRILLADA BARILOCHE,GASTRONOMICA BARILOCHE SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,CITLALTEPETL,AVENIDA,CAMPECHE,AVENIDA,AMSTERDAM,CALLE,CITLALTEPETL,43,NA,NA,NA,23,D,COLONIA,HIPODROMO,NA,NA,NA,06100,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1341,016,NA,BARILOCHE23D@GMAIL.COM,WWW.PARRILLASBARILOCHE.COM,Fijo,19.40880933,-99.17177972,2010-07
657888,09015722110003643001000000U7,PARRILLADA URUGUAYA DON ASADO,ASADOS A LA LEÑA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,RIO LERMA,CALLE,RIO GUADALQUIVIR,CALLE,RIO NILO,CALLE,RIO VOLGA,210,NA,EDIFICIO SIN NOMBRE,PLANTA BAJA,NA,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0930,001,NA,GERENCIALERMA.DONASADO@GMAIL.COM,WWW.DONASADO.COM,Fijo,19.42744831,-99.17085298,2011-03
6813995,09015722511009584011024667S6,PARROQUIA DE VERACRUZ PALMA,GRUPO BOSPATEX SAPI DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,CALLE,PALMA,CALLE,16 DE SEPTIEMBRE,CALLE,VENUSTIANO CARRANZA,CALLE,5 DE FEBRERO,44,NA,NA,NA,NA,NA,COLONIA,CENTRO AREA 1,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0818,009,NA,INERI@BPTGROUP.MX,WWW.BOSTONS.COM,Fijo,19.43138755,-99.13539656,2017-11
7733262,09015722511011321000000000U9,PASTA COMEDIA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,TAMAULIPAS,CALLE,FERNANDO MONTES DE OCA,AVENIDA,MICHOACAN,CALLE,PARRAL,0,SN,NA,NA,NA,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1318,022,NA,JACKEMLAWI@GMAIL.COM,PASTACOMEDIA.COM,Fijo,19.41156093,-99.17398801,2019-11
1042450,09015722511003132001000000U0,PASTA DI ROMA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,5 DE FEBRERO,CALLE,NEZAHUALCOYOTL,AVENIDA,JOSE MARIA IZAZAGA,CALLE,ISABEL LA CATOLICA,95,NA,NA,NA,11,NA,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0964,002,5557091600,NA,NA,Fijo,19.42534229,-99.13544135,2010-07
9640895,09015722511023031000000000U0,PASTALINDA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,NAPOLES,CALLE,LIVERPOOL,CALLE,MARSELLA,CALLE,HAVRE,65,NA,NA,NA,NA,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0841,005,NA,NA,NA,Fijo,19.42556085,-99.15940576,2024-11
9773060,09015722511020241000000000U8,PAT PATZ,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,OSLO,CALLE,NIZA,CALLE,COPENHAGUE,AVENIDA,PASEO DE LA REFORMA,7,NA,NA,NA,NA,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0803,013,5544557766,HOLA@PATPATZ.MX,NA,Fijo,19.42774022,-99.16354649,2024-11
8625789,09015722511013874000000000S5,PATA NEGRA CENTRO HISTORICO,PATA NEGRA CENTRO HISTORICO SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,5 DE MAYO,CALLE,PALMA,CALLE,SEGUNDA CERRADA 5 DE MAYO,CALLE,SEGUNDA CERRADA 5 DE MAYO,49,NA,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0771,017,NA,NA,NA,Fijo,19.43405529,-99.13556032,2019-11
6751113,09015722511008873000000000U4,PATAGONIA PARRILLA DE CAMPO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,VICENTE SUAREZ,CALLE,CHOLULA,CALLE,SALTILLO,CALLE,VICENTE SUAREZ,8,A,NA,NA,0,NA,CIUDAD,CUAUHTEMOC,NA,NA,NA,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1337,008,NA,RESTAURANTEPATAGONIA@PATAGONIA.MX,NA,Fijo,19.41033593,-99.17322837,2016-10
9806025,09015722511019152000000000U0,PAXIL PLANT BASED SEA FOOD,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,ORIZABA,CALLE,COLIMA,CALLE,PLAZA RIO DE JANEIRO,CALLE,DURANGO,0,SN,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1002,003,NA,PAXILVMX@GMAIL.COM,NA,Fijo,19.42009591,-99.16029847,2024-11
8327662,09015722511013513000000000U9,PELAYO,RESTAURANTE PELAYO SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,YUCATAN,CALLE,CHIAPAS,CALLE,JALAPA,CALLE,JALAPA,138,NA,NA,NA,0,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1214,011,NA,NA,NA,Fijo,19.41262122,-99.16038404,2019-11
11245335,09015722511019551000000000U3,PELQUERIA Y MEZCALERIA AGLORIA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,DOCTOR MANUEL CARMONA Y VALLE,AVENIDA,DOCTOR RIO DE LA LOZA,CALLE,DOCTOR LAVISTA,CALLE,DOCTOR RAFAEL LUCIO,12,B,NA,NA,NA,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1534,006,NA,NA,NA,Fijo,19.42526135,-99.15272192,2024-11
9208167,09015722511016103000046637M6,PELTRE CONDESA,ONCE CHILES SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,SALTILLO,CALLE,MEXICALI,CALLE,ALFONSO REYES,CALLE,CHOLULA,63,NA,NA,NA,0,NA,COLONIA,CONDESA,NA,NA,NA,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1337,004,NA,PELTRECONDESA@GMAIL.COM,NA,Fijo,19.40811885,-99.17409661,2019-11
895267,09015722518001451001046637S1,PELTRE LONCHERIA,ONCE CHILES SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,ALVARO OBREGON,CALLE,ORIZABA,CALLE,CORDOBA,CALLE,TABASCO,85,NA,NA,NA,0,A,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1002,018,5559621588,ROMA@PELTVE.MX,NA,Fijo,19.41857505,-99.15879094,2014-12
8529012,09015722511011602000000000U2,PENTOLE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,TOKIO,CALLE,BURDEOS,CALLE,TOLEDO,CALLE,HAMBURGO,110,A,L1,PLANTA BAJA,NA,L1,COLONIA,CUAHUTEMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0945,016,NA,PENTOLETOKIOLLO@GMAIL.COM,NA,Fijo,19.42274071,-99.17366244,2019-11
9470768,09015722511017033000000000U4,PERFECT SEAM,GASTRONOMIA FRANCESA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,HAVRE,CALLE,MARSELLA,CALLE,LIVERPOOL,CALLE,VENECIA,77,NA,NA,NA,NA,NA,COLONIA,COLONIA,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,095A,013,NA,NA,NA,Fijo,19.42517341,-99.16055282,2023-11
899216,09015722511007791001000000U9,PESCADITO,VALENTINA DEL MAR SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,CAMPECHE,CALLE,TLACOTALPAN,CALLE,CHAMPOTON,CALLE,AGUASCALIENTES,202,NA,NA,NA,0,NA,COLONIA,ROMA SUR,NA,NA,NA,06760,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1356,019,NA,NA,NA,Fijo,19.40925817,-99.16714055,2014-12
11075898,09015722511019402000000000U9,PHO KING,RESTAURANTE VIETNAMITA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,TAMAULIPAS,AVENIDA,CAMPECHE,CALLE,VICENTE SUAREZ,CALLE,ATLIXCO,107,NA,NA,NA,101,NA,COLONIA,CONDESA,NA,NA,NA,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1318,012,NA,FACTURACIONPHOKING@DOMINMEXICO.COM,NA,Fijo,19.41027056,-99.17519099,2024-11
11076446,09015722511019261000000000U9,PIBI LOCO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,CUYUTLAN,CALLE,CAMPECHE,CALLE,AGUASCALIENTES,CALLE,CHAMPOTON,1,NA,NA,NA,NA,NA,COLONIA,ROMA SUR,NA,NA,NA,06760,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1356,009,5532404135,NA,NA,Fijo,19.40936163,-99.16632013,2024-11
1012152,09015722219001301000000000U3,PIMIENTA CLAVO Y CANELA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,FRANCISCO DIAZ COVARRUBIAS,CALLE,JOAQUIN VELAZQUEZ DE LEON,CALLE,MANUEL MARIA CONTRERAS,CALLE,GUILLERMO PRIETO,65,NA,NA,NA,0,NA,COLONIA,SAN RAFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0678,011,5555669291,NA,NA,Fijo,19.43707264,-99.16614943,2010-07
11078226,09015722511020721000000000U9,PIMIENTA NEGRA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,BOLIVAR,CALLE,VENUSTIANO CARRANZA,CALLE,REPUBLICA DE URUGUAY,CALLE,BOLIVAR,45,NA,MERCADO URBANO,PLANTA BAJA,45,4,COLONIA,CENTRO,"TIANGUIS, BAZAR O PULGA",MERCADO URBANO,4,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0818,001,5532267760,COMIDABAZAR@GMAIL.COM,NA,Fijo,19.43100549,-99.13877046,2024-11
10750370,09015722511018251000000000U1,PIMIENTA Y PERJIL,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,FRANCISCO DIAZ COVARRUBIAS,CALLE,JOAQUIN VELAZQUEZ DE LEON,CALLE,MANUEL MARIA CONTRERAS,CALLE,GUILLERMO PRIETO,61,NA,NA,NA,NA,NA,COLONIA,SAN RAFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0678,011,NA,NA,NA,Fijo,19.43703254,-99.16596887,2024-11
10072826,09015722511020492000000000U7,PINCHE GUERO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,EJE VIAL,1 PONIENTE AVENIDA CUAUHTEMOC,CALLE,DOCTOR J NAVARRO,CALLE,DOCTOR ILDELFONSO VELASCO,CALLE,DOCTOR MANUEL CARMONA Y VALLE,96,NA,CUAUHTEMOC 96,PLANTA BAJA,NA,NA,COLONIA,DOCTORES,EDIFICIO COMERCIAL Y DE SERVICIOS,CUAUHTEMOC 96,SN,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1549,046,NA,PINCHEGUERO@GMAIL.COM,NA,Fijo,19.42085308,-99.15393386,2024-11
10151309,09015722511020421000000000U6,PIPA OUR PASTAS,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,QUERETARO,EJE VIAL,3 PONIENTE (MEDELLIN),EJE VIAL,2 SUR (AVENIDA YUCATAN),CALLE,ZACATECAS,225,NA,MERCADO ROMA,PISO 1,NA,SN,COLONIA,ROMA NORTE,CENTRO Y PLAZA COMERCIAL,MERCADO ROMA,SN,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1214,015,NA,NA,NA,Fijo,19.4140631,-99.16441382,2024-11
10690191,09015722511020302000000000U8,PITAS GRILL,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,ELIGIO ANCONA,CALLE,DOCTOR ATL,CALLE,JAIME TORRES BODET,CALLE,MANUEL CARPIO,116,NA,F G,PLANTA BAJA,0,NA,COLONIA,SANTA MARIA LA RIBERA,NA,NA,NA,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0485,007,NA,NA,NA,Fijo,19.45235867,-99.15657448,2024-11
8338649,09015722511010241000000000U0,PITZZA MAESTRA,GRUPO PANARELA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,JOSE MARIA IZAZAGA,CALLE,BOLIVAR,CALLE,ISABEL LA CATOLICA,CALLE,SAN JERONIMO,52,NA,NA,NA,0,NA,COLONIA,CENTRO,NA,NA,NA,06080,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,088A,012,5557097318,NA,NA,Fijo,19.42654097,-99.13910914,2019-11
6807469,09015722511009353000000000U6,PIZZERIA CANCINO,PIZZERIA CANCINO CABRERA SAPI DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,ZACATECAS,CALLE,CORDOBA,CALLE,ORIZABA,EJE VIAL,2 SUR (AVENIDA QUERETARO),98,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1110,006,NA,CABRERA@ARCHIPIELAGOMX.COM,WWW.ARCIPIELAGO.COM,Fijo,19.41590401,-99.15877094,2017-11
899722,09015722219018571000000000U1,PIZZERIA L ERMITAÑO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,EJE VIAL,3 PONIENTE MEDELLIN,CALLE,MANZANILLO,EJE VIAL,3 PONIENTE (MEDELLIN),EJE VIAL,3 SUR (AVENIDA BAJA CALIFORNIA),291,NA,NA,NA,6,NA,COLONIA,ROMA SUR,NA,NA,NA,06760,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1356,022,5540039276,ERMITANOPIZZERIA@GMAIL.COM,NA,Fijo,19.40675164,-99.16338395,2014-12
892021,09015722511002091000000000U9,PLAYA BRUJA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,5 DE FEBRERO,PEATONAL,SAN JERONIMO,CALLE,REGINA,CALLE,ISABEL LA CATOLICA,61,NA,NA,NA,0,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06080,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0894,004,NA,NA,NA,Fijo,19.42741198,-99.13512562,2014-12
7743298,09015722511012031000000000U3,POLLERIA Y RECAUDERIA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,AMADO NERVO,CALLE,JAIME TORRES BODET,CALLE,SANTA MARIA LA RIBERA,AVENIDA,RIBERA DE SAN COSME,50,I,NA,NA,0,NA,COLONIA,SANTA MARIALA RIBERA,NA,NA,NA,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0606,012,NA,NA,NA,Fijo,19.44324337,-99.15842673,2019-11
1021709,09015722110003253000000000M5,PON HING RESTAURANTE CHINO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,RIO GUADALQUIVIR,CALLE,RIO NAZAS,CALLE,RIO PANUCO,CALLE,RIO EBRO,60,A Y B,NA,NA,0,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0822,018,NA,CHAOSIAN75677@GMAIL.COM,NA,Fijo,19.42930432,-99.17048073,2010-07
9586346,09015722511019202000055490S3,POPEYES LOUISIANA,JK CAPITAL SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,PASEO DE LA REFORMA,CALLE,JOSE MARIA LAFRAGUA,CALLE,CALLE DE LA REPUBLICA,CALLE,AVENIDA DE LA REPUBLICA,45,NA,NA,NA,NA,NA,COLONIA,TABACALERA,NA,NA,NA,06030,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0729,006,NA,NA,NA,Fijo,19.4346251,-99.15189231,2024-11
8848175,09015722511016421000039772S2,PORCO ROSSO CONDESA,PORCO ROSSO BBQ SAPI DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,MAZATLÁN,CALLE,ALFONSO REYES,AVENIDA,MICHOACÁN,CALLE,YAUTEPEC,148,NA,NA,NA,NA,NA,COLONIA,HIPODROMO CONDESA,NA,NA,NA,06140,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1318,023,NA,DMARTINEZ@ELCERROAZUL.COM.MX,WWW.PORCOROSSOBBQ.MX,Fijo,19.41101298,-99.17870946,2019-11
8848174,09015722511016411000039772S3,PORCO ROSSO CUAUHTEMOC,PORCO ROSSO BBQ SAPI DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,RIO NAZAS,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,111,NA,NA,NA,NA,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0822,001,NA,DMARTINEZ@ELCERROAZUL.COM.MX,WWW.PORCOROSSOBBQ.MX,Fijo,19.4313016,-99.16926263,2019-11
6719329,09015722519001533011039772S4,PORCO ROSSO ROMA,PORCO ROSSO BBQ SAPI DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,ZACATECAS,CALLE,CÓRDOBA,CALLE,ORIZABA,EJE VIAL,2 SUR (AVENIDA QUERÉTARO),102,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1110,006,NA,DMARTINEZ@ELCERROAZUL.COM.MX,WWW.PORCOROSSO,Fijo,19.41585398,-99.15902643,2016-01
6304508,09015722110001091002060006S1,PORTON BUENAVISTA,MEXICO EN CADA INGREDIENTE S DE RL DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,INSURGENTES NORTE,CALLE,CARLOS J MENESES,CALLE,JESÚS GARCÍA,EJE VIAL,1 NORTE,151,E,NA,NA,NA,NA,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,049A,007,NA,P.GUTIERREZ@BIZOPS.MX,ELPORTON.COM.MX,Fijo,19.44560318,-99.15326786,2010-07
7733253,09015722511011312000000000U8,POSTALES DE CAFE,POSTALES DE CAFE  SA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,MAZATLAN,CALLE,JUAN DE LA BARRERA,CALLE,ANTONIO SOLA,CALLE,CUERNAVACA,30,A,NA,NA,NA,NA,COLONIA,CONDESA,NA,NA,NA,06140,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1182,005,NA,HOLA@POSTALESDECAFE.COM,WWW.POSTALESDECAFE.COM,Fijo,19.41654788,-99.17561313,2019-11
894240,09015722511000512001000000U6,POTROS GRILL,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,RIO LERMA,CALLE,RIO DUERO,CALLE,RIO DE LA PLATA,CALLE,RIO PANUCO,269,NA,NA,NA,0,NA,COLONIA,CUAHUTEMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0926,011,NA,NA,NA,Fijo,19.42643165,-99.17334675,2010-07
10824581,09015722412005671000000000U6,PREPARACION DE BEBIDAS,NA,722412,"Bares, cantinas y similares",0 a 5 personas,EJE VIAL,CENTRAL LAZARO CARDENAS,CALLE,VIZCAINAS,CALLE,MEAVE,CALLE,ALDACO,8082,NA,PLAZA MEAVE,PISO 2,NA,E011,COLONIA,CENTRO,CENTRO Y PLAZA COMERCIAL,PLAZA MEAVE,E16,06082,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,088A,008,NA,NA,NA,Fijo,19.42942529,-99.14142656,2024-11
11744257,09015722511024761000000000U1,PRODUCTOS CUAUHTEMOC,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,EJE VIAL,1 Norte (Ignacio López Rayón),CALLE,Comonfort,CALLE,Allende,CALLE,República de Ecuador,18,NA,CALLE COMONFORT,NA,18,K,COLONIA,ANGEL,NA,CALLE COMONFORT,SN,NA,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0536,002,NA,NA,NA,Fijo,19.44364164,-99.1368678,2025-04
8616248,09015722511014301000000000U8,PRODUCTOS GOURMET ALEGRIA LING,PRODUCTOS GOURMET ALEGRIA LING SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,DOCTOR AGUSTIN ANDRADE,EJE VIAL,2A SUR (DOCTOR BALMIS),CALLE,DOCTOR ARCE,AVENIDA,DOCTOR JOSE MARIA VERTIZ,211,NA,NA,NA,NA,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06800,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1233,020,NA,NA,NA,Fijo,19.41397879,-99.14691594,2019-11
10457183,09015722511023382000000000U7,PROMO EXPAND,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,ISABEL LA CATOLICA,CALLE,JOSE TORIBIO MEDINA,VIADUCTO,PRESIDENTE MIGUEL ALEMAN,CALLE,BERNARDO COUTO,508,I,NA,NA,NA,NA,COLONIA,ALGARIN,NA,NA,NA,06880,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1498,012,5589261344,NA,NA,Fijo,19.4044216,-99.13988525,2024-11
898088,09015722511005421000000000U7,PROMOTORA DE RESTAURANTE FLEMING,PROMOTORA DE RESTAURANTE FLEMING SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,EJE VIAL,1 PONIENTE AVENIDA CUAUHTEMOC,CALLE,ANTONIO M. ANZA,CALLE,COAHUILA,CALLE,MERIDA,271,NA,NA,NA,273,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1110,027,NA,ADMINISTRACION@RESTAURANTEFLEMING.COM.MX,NA,Fijo,19.41227215,-99.15491544,2014-12
11438853,09015722511022073000000000U3,PROPIO,PELIGRO PROPIO SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,ALVARO OBREGON,CALLE,TONALA,EJE VIAL,2 PONIENTE (MONTERREY),CALLE,CHIHUAHUA,182,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1106,008,NA,HOSTESS@PROPIO.COM.MX,NA,Fijo,19.41738197,-99.16323823,2024-11
10630734,09015722511017771000000000U9,PUBLICIDAD SIN NOMBRE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,VIADUCTO,PRESIDENTE MIGUEL ALEMAN,CALLE,MARCELINO DAVALOS,CALLE,5 DE FEBRERO,CALLE,JOSE TORIBIO MEDINA,83,NA,PLAZA SAN JORGE,PISO 3,7,NA,COLONIA,ALGARIN,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JORGE,2,06880,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1498,024,5567342953,NA,NA,Fijo,19.40364238,-99.13746107,2024-11
9432024,09015722511017053000000000U2,PUERTO DE PRENDES,PUERTO DE DURANGO SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,DURANGO,AVENIDA,PLAZA VILLA MADRID,EJE VIAL,2 PONIENTE (MONTERREY),AVENIDA,OAXACA,174,A,NA,NA,NA,NA,COLONIA,ROMA,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0998,015,NA,PUERTOADMIN@BELLINGHAUSEN.MX,WWW.PUERTOPRENDES.COM,Fijo,19.42011662,-99.16503449,2023-11
11354977,09015722511020981000000000U9,PUESTO DE COMIDA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,FRAY SERVANDO TERESA DE MIER,CALLE,SIMON BOLIVAR,CALLE,TRIUNFO,CALLE,CHIMALPOPOCA,0,SN,NA,NA,NA,NA,COLONIA,OBRERA,NA,NA,NA,06800,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1040,020,NA,NA,NA,Semifijo,19.42402983,-99.13862698,2024-11
